"species","status"
"Thelymitra cyanea","LC"
"Thelymitra papuana","LC"
"Tolumnia prionochila","NT"
"Tolumnia variegata","LC"
"Triceratorhynchus viridiflorus","EN"
"Trichoglottis smithii","LC"
"Trichoglottis tenuis","EN"
"Trichoglottis winkleri","EN"
"Trichopilia marginata","LC"
"Trichopilia turialbae","LC"
"Trichotosia mollicaulis","LC"
"Tridactyle brevifolia","EN"
"Tridactyle cruciformis","EN"
"Tridactyle flabellata","EN"
"Tridactyle minuta","EN"
"Tridactyle phaeocephala","EN"
"Tridactyle sarcodantha","CR"
"Tridactyle stevartiana","EN"
"Tridactyle tanneri","EN"
"Triphora yucatanensis","EN"
"Tropidia saprophytica","LC"
"Tylostigma filiforme","EN"
"Tylostigma herminioides","CR"
"Tylostigma hildebrandtii","CR"
"Tylostigma madagascariense","CR"
"Tylostigma nigrescens","CR"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","LC"
"Vanilla hartii","LC"
"Vanilla inodora","LC"
"Vanilla insignis","EN"
"Vanilla odorata","LC"
"Vanilla phaeantha","LC"
"Vanilla planifolia","EN"
"Vanilla pompona","LC"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","LC"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
