"species","status"
"Tylostigma herminioides","CR"
"Tylostigma hildebrandtii","EN"
"Tylostigma madagascariense","CR"
"Tylostigma nigrescens","EN"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","CR"
"Vanilla hartii","EN"
"Vanilla inodora","EN"
"Vanilla insignis","EN"
"Vanilla odorata","EN"
"Vanilla phaeantha","EN"
"Vanilla planifolia","EN"
"Vanilla pompona","EN"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","NT"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
